region,sector/subsector,year,co2,ch4,n20,co2e100,co2e20
ALB,waste,2021,2818.678845,40705.042241,224.897117,1202157.597598,3481415.065977
ALB,agriculture,2015,37331.919112,84265.215262,2454.318039,3047151.319509,7763036.932951
ALB,agriculture,2016,27409.856215,83848.480190,2529.455240,3045472.274123,7738081.698233
ALB,agriculture,2017,106453.218031,82241.060651,2442.917389,3056573.437308,7658169.580004
ALB,agriculture,2018,31884.538734,80302.815751,2363.307092,2906638.984363,7400795.963866
ALB,agriculture,2019,46541.226332,73885.012941,2218.097535,2703116.304450,6837820.474215
ALB,agriculture,2020,41182.195655,73857.664303,2415.071956,2749189.863708,6882239.051082
ALB,agriculture,2021,47220.616803,73888.480061,2415.438810,2761041.125717,6896339.362993
ALB,buildings,2015,637723.854400,2491.178921,59.272714,723184.133398,862630.880260
ALB,buildings,2016,664399.173600,2171.208980,61.806368,741571.712560,863097.609072
ALB,buildings,2017,756999.529000,2003.998598,63.372986,829905.331034,942065.879536
ALB,buildings,2018,763798.352800,1940.315204,63.034717,834831.378517,943425.995224
ALB,buildings,2019,774992.591000,1922.224799,63.166142,845553.913002,953135.335604
ALB,buildings,2020,702760.611400,1887.409811,57.134368,770748.693628,876386.508676
ALB,buildings,2021,708120.510000,1887.641294,58.160294,776386.944142,882036.696312
ALB,fossil-fuel-operations,2015,479760.382000,8807.467966,0.949162,744332.084787,1330025.129828
ALB,fossil-fuel-operations,2016,455849.958900,9158.726092,2.437001,728412.869218,1308403.324578
ALB,fossil-fuel-operations,2017,418981.042200,8768.787756,1.982785,678973.038955,1241324.590563
ALB,fossil-fuel-operations,2018,401874.985900,10140.473818,1.288501,701094.979887,1347502.056758
ALB,fossil-fuel-operations,2019,383810.000370,7091.089340,1.065201,594384.252475,1068958.007128
ALB,fossil-fuel-operations,2020,304522.409630,5582.035117,0.978898,469150.130254,839986.967696
ALB,fossil-fuel-operations,2021,343859.914800,5675.236706,1.246366,511534.913074,891241.108896
ALB,mineral-extraction,2015,8143.000000,0.000000,0.000000,8143.000000,8143.000000
ALB,mineral-extraction,2016,6693.000000,0.000000,0.000000,6693.000000,6693.000000
ALB,mineral-extraction,2017,7196.000000,0.000000,0.000000,7196.000000,7196.000000
ALB,mineral-extraction,2018,11366.000000,0.000000,0.000000,11366.000000,11366.000000
ALB,mineral-extraction,2019,11696.000000,0.000000,0.000000,11696.000000,11696.000000
ALB,mineral-extraction,2020,11434.000000,0.000000,0.000000,11434.000000,11434.000000
ALB,mineral-extraction,2021,12985.900004,0.000000,0.000000,12985.900004,12985.900004
ALB,transportation,2015,2572595.894046,190.906706,54.550497,2592422.388101,2603059.135545
ALB,transportation,2016,2431041.513449,185.371258,51.600195,2449933.323550,2460263.080482
ALB,transportation,2017,2462836.627570,184.357616,52.245264,2481875.313944,2492147.751206
ALB,transportation,2018,2366231.015021,196.178401,50.609999,2385169.257923,2396105.334198
ALB,transportation,2019,2369395.584671,198.899827,51.422999,2388631.393364,2399719.179111
ALB,transportation,2020,2090716.605830,181.320887,45.006977,2107743.670447,2117853.114280
ALB,transportation,2021,2196290.923979,185.469602,47.682298,2214158.455274,2224497.869550
AND,fossil-fuel-operations,2015,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fossil-fuel-operations,2016,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fossil-fuel-operations,2017,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fossil-fuel-operations,2018,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fossil-fuel-operations,2019,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fossil-fuel-operations,2020,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fossil-fuel-operations,2021,0.000000,0.000000,0.000000,0.000000,0.000000
AND,mineral-extraction,2015,0.000000,0.000000,0.000000,0.000000,0.000000
AND,mineral-extraction,2016,0.000000,0.000000,0.000000,0.000000,0.000000
AND,mineral-extraction,2017,0.000000,0.000000,0.000000,0.000000,0.000000
AND,mineral-extraction,2018,0.000000,0.000000,0.000000,0.000000,0.000000
AND,mineral-extraction,2019,0.000000,0.000000,0.000000,0.000000,0.000000
AND,mineral-extraction,2020,0.000000,0.000000,0.000000,0.000000,0.000000
AND,mineral-extraction,2021,0.000000,0.000000,0.000000,0.000000,0.000000
AND,power,2015,111000.000000,0.000000,0.000000,111000.000000,111000.000000
AND,power,2016,111000.000000,0.000000,0.000000,111000.000000,111000.000000
AND,power,2017,115000.000000,0.000000,0.000000,115000.000000,115000.000000
AND,power,2018,115000.000000,0.000000,0.000000,115000.000000,115000.000000
AND,power,2019,115000.000000,0.000000,0.000000,115000.000000,115000.000000
AND,power,2020,115000.000000,0.000000,0.000000,115000.000000,115000.000000
AND,power,2021,115000.000000,0.000000,0.000000,115000.000000,115000.000000
AND,waste,2015,0.000000,0.000000,0.000000,0.000000,0.000000
AND,waste,2016,0.000000,0.000000,0.000000,0.000000,0.000000
AND,waste,2017,0.000000,0.000000,0.000000,0.000000,0.000000
AND,waste,2018,0.000000,0.000000,0.000000,0.000000,0.000000
AND,waste,2019,0.000000,0.000000,0.000000,0.000000,0.000000
AND,waste,2020,0.000000,0.000000,0.000000,0.000000,0.000000
AND,waste,2021,0.000000,0.000000,0.000000,0.000000,0.000000
AND,buildings,2015,0.000000,0.000000,0.000000,0.000000,0.000000
AND,buildings,2016,0.000000,0.000000,0.000000,0.000000,0.000000
AND,buildings,2017,0.000000,0.000000,0.000000,0.000000,0.000000
AND,buildings,2018,0.000000,0.000000,0.000000,0.000000,0.000000
AND,buildings,2019,0.000000,0.000000,0.000000,0.000000,0.000000
AND,buildings,2020,0.000000,0.000000,0.000000,0.000000,0.000000
AND,buildings,2021,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fluorinated-gases,2015,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fluorinated-gases,2016,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fluorinated-gases,2017,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fluorinated-gases,2018,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fluorinated-gases,2019,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fluorinated-gases,2020,0.000000,0.000000,0.000000,0.000000,0.000000
AND,fluorinated-gases,2021,0.000000,0.000000,0.000000,0.000000,0.000000
AND,agriculture,2015,0.000000,0.000000,0.000000,0.000000,0.000000
AND,agriculture,2016,0.000000,0.000000,0.000000,0.000000,0.000000
AND,agriculture,2017,0.000000,0.000000,0.000000,0.000000,0.000000
AND,agriculture,2018,0.000000,0.000000,0.000000,0.000000,0.000000
AND,agriculture,2019,0.000000,0.000000,0.000000,0.000000,0.000000
AND,agriculture,2020,0.000000,0.000000,0.000000,0.000000,0.000000
AND,agriculture,2021,0.000000,0.000000,0.000000,0.000000,0.000000
AND,manufacturing,2015,0.000000,0.000000,0.000000,0.000000,0.000000
AND,manufacturing,2016,0.000000,0.000000,0.000000,0.000000,0.000000
AND,manufacturing,2017,0.000000,0.000000,0.000000,0.000000,0.000000
AND,manufacturing,2018,0.000000,0.000000,0.000000,0.000000,0.000000
AND,manufacturing,2019,0.000000,0.000000,0.000000,0.000000,0.000000
AND,manufacturing,2020,0.000000,0.000000,0.000000,0.000000,0.000000
AND,manufacturing,2021,0.000000,0.000000,0.000000,0.000000,0.000000
AND,transportation,2015,0.000000,0.000000,0.000000,0.000000,0.000000
AND,transportation,2016,0.000000,0.000000,0.000000,0.000000,0.000000
AND,transportation,2017,0.000000,0.000000,0.000000,0.000000,0.000000
AND,transportation,2018,0.000000,0.000000,0.000000,0.000000,0.000000
AND,transportation,2019,0.000000,0.000000,0.000000,0.000000,0.000000
AND,transportation,2020,0.000000,0.000000,0.000000,0.000000,0.000000
AND,transportation,2021,0.000000,0.000000,0.000000,0.000000,0.000000
ARE,manufacturing,2015,101033113.911513,2819.346300,266.327820,102339591.480213,102172271.545193
ARE,manufacturing,2016,102000336.458808,2896.292300,277.719450,103333069.297458,103164121.946808
ARE,manufacturing,2017,90261658.410886,2778.366100,271.950386,91578683.513976,91406194.065190
ARE,manufacturing,2018,73297555.988346,2409.420720,230.954065,74634639.595731,74429945.201986
ARE,manufacturing,2019,88122792.749260,2620.158850,248.722441,89543704.643925,89330228.817084
ARE,manufacturing,2020,84979846.405974,2496.262002,237.063360,86434772.532430,86202975.141182
ARE,manufacturing,2021,85565498.214961,2493.849921,233.355692,87032071.271129,86796577.511013
ARE,mineral-extraction,2015,77601.000000,0.000000,0.000000,77601.000000,77601.000000
ARE,mineral-extraction,2016,75357.000000,0.000000,0.000000,75357.000000,75357.000000
ARE,mineral-extraction,2017,86637.000000,0.000000,0.000000,86637.000000,86637.000000
ARE,mineral-extraction,2018,102139.000000,0.000000,0.000000,102139.000000,102139.000000
ARE,mineral-extraction,2019,109870.000000,0.000000,0.000000,109870.000000,109870.000000
ARE,mineral-extraction,2020,119524.000000,0.000000,0.000000,119524.000000,119524.000000
ARE,mineral-extraction,2021,128067.000000,0.000000,0.000000,128067.000000,128067.000000
ARE,waste,2015,0.000000,256623.582035,622.270238,7350361.910050,21720660.233772
ARE,waste,2016,0.000000,261593.700530,639.469462,7494083.022270,22142690.782488
ARE,waste,2017,0.000000,264285.803495,644.914569,7570904.858645,22370264.939796
ARE,waste,2018,0.000000,268810.402360,654.620384,7700165.667840,22752893.579616
ARE,waste,2019,0.000000,270200.384170,666.201211,7742154.077675,22872709.389984
ARE,waste,2020,0.000000,271621.900736,678.006809,7785085.024993,22995233.459400
ARE,waste,2021,0.000000,272421.564474,689.154124,7810429.648132,23065348.104552
ARE,buildings,2015,1183879.950000,458.782500,9.175650,1199157.407250,1224840.051600
ARE,buildings,2016,1228184.430000,456.406500,9.128130,1243382.766450,1268932.402320
ARE,buildings,2017,1216060.965000,452.949750,9.058995,1231144.191675,1256500.318680
ARE,buildings,2018,1011449.048000,434.928400,8.698568,1025932.163720,1050279.455552
ARE,buildings,2019,775716.308000,414.261400,8.285228,789511.212620,812701.565792
ARE,buildings,2020,659552.556300,340.461499,6.809230,670889.924222,689948.958936
ARE,buildings,2021,719098.281500,345.179861,6.903597,730592.770813,749915.939432
ARE,fluorinated-gases,2015,0.000000,0.000000,0.000000,11112749.820525,23382283.020470
ARE,fluorinated-gases,2016,0.000000,0.000000,0.000000,12403132.434111,26440598.874464
ARE,fluorinated-gases,2017,0.000000,0.000000,0.000000,13774526.869765,29477401.038716
ARE,fluorinated-gases,2018,0.000000,0.000000,0.000000,15423077.130011,33158094.150164
ARE,fluorinated-gases,2019,0.000000,0.000000,0.000000,16876913.784691,36429281.566744
ARE,fluorinated-gases,2020,0.000000,0.000000,0.000000,18368174.243461,39758842.466930
ARE,fluorinated-gases,2021,0.000000,0.000000,0.000000,20005393.315529,43414030.722018
ARE,fossil-fuel-operations,2015,69722798.980000,1433539.544000,131.043846,112276214.902120,209701879.756360
ARE,fossil-fuel-operations,2016,71946034.150000,1468138.971500,128.656890,115539341.043840,215850492.651520
ARE,fossil-fuel-operations,2017,68512544.710000,1355365.104070,133.550149,108910447.250160,201271316.220480
ARE,fossil-fuel-operations,2018,68970848.860000,1333620.412910,130.805150,108751717.100000,201480345.760000
ARE,fossil-fuel-operations,2019,70003348.480000,1385962.954180,123.763632,111237439.742800,207647232.598400
ARE,fossil-fuel-operations,2020,60995788.400000,1470843.448856,111.709508,104459462.080528,203432824.181584
ARE,fossil-fuel-operations,2021,62305980.853000,1337993.704937,103.343191,102191817.762276,194998389.616828
ARE,agriculture,2015,1019.341053,48330.001984,2145.361928,1922780.282839,4627101.048560
ARE,agriculture,2016,388.636544,48958.083321,2172.423611,1946907.217004,4686382.128033
ARE,agriculture,2017,374.507401,50161.111216,2214.922753,1991840.141791,4798642.309625
ARE,agriculture,2018,199.510306,50441.218157,2241.212121,2006474.825900,4828939.093673
ARE,agriculture,2019,259.091029,51222.622214,2282.215741,2039279.678003,4905460.752022
ARE,agriculture,2020,834.470582,51225.558538,2282.250697,2039946.524028,4906284.104082
ARE,agriculture,2021,135.503587,51221.991513,2282.208232,2039136.444212,4905283.901846
ARE,power,2015,88134000.000000,4268.176685,135.364909,88289380.648065,88528263.177516
ARE,power,2016,89685000.000000,4279.183213,135.800013,89840804.133409,90080302.593324
ARE,power,2017,92911000.000000,4381.284469,138.310581,93070328.269097,93315541.888780
ARE,power,2018,93481000.000000,4348.358413,130.175397,93637250.515769,93880628.411500
ARE,power,2019,92931000.000000,4301.344637,128.078747,93085378.517791,93326125.738716
ARE,power,2020,90524000.000000,4216.172167,125.062535,90675194.392451,90911174.971268
ARE,power,2021,92567000.000000,4205.672616,125.186225,92717933.182873,92953325.663144
ARE,transportation,2015,56927902.802106,3795.287595,1648.933722,57477515.054269,57688534.289012
ARE,transportation,2016,62412211.458473,4232.404829,1850.249600,63027824.783989,63263129.822929
ARE,transportation,2017,68838686.646895,5113.809911,1961.879048,69508654.504945,69793208.533058
ARE,transportation,2018,65206165.223834,4764.397920,1827.490038,65830612.955381,66095731.743292
ARE,transportation,2019,62191637.155000,4475.036485,1771.737626,62792939.250740,63041903.977036
ARE,transportation,2020,41218013.991661,3771.930114,1179.131945,41638748.302926,41848852.145287
ARE,transportation,2021,46115887.963993,4228.856957,1318.938916,46586758.917579,46822316.941691
ARG,fluorinated-gases,2015,0.000000,0.000000,0.000000,7789780.107073,16783274.988924
ARG,fluorinated-gases,2016,0.000000,0.000000,0.000000,8724628.339715,18987665.762070
ARG,fluorinated-gases,2017,0.000000,0.000000,0.000000,9664819.754777,21137574.508184
ARG,fluorinated-gases,2018,0.000000,0.000000,0.000000,10814205.767841,23757851.849266
ARG,fluorinated-gases,2019,0.000000,0.000000,0.000000,11827347.435883,26086396.404480
ARG,fluorinated-gases,2020,0.000000,0.000000,0.000000,12861587.129395,28452639.947962
ARG,fluorinated-gases,2021,0.000000,0.000000,0.000000,13999605.335747,31052193.580664
ARG,transportation,2015,49236599.319980,9407.775824,2476.780920,50157371.948469,50681751.488622
ARG,transportation,2016,48354713.254724,8754.729227,2372.337406,49229568.233903,49717482.543957
ARG,transportation,2017,49785824.217749,8806.010705,2392.866591,50667634.541984,51158401.726470
ARG,transportation,2018,51378479.074781,8978.707563,2422.111983,52272960.165405,52773370.893586
ARG,transportation,2019,51178434.010193,8908.380602,2410.326435,52067819.295074,52564303.426919
ARG,transportation,2020,43933755.188306,8012.742826,2132.291772,44723545.127833,45170134.217589
ARG,transportation,2021,49508068.541661,8944.436683,2397.488957,50394245.114633,50892744.317797
ARG,waste,2015,11002.603680,549630.011615,2821.441004,16148324.794960,46924784.004396
ARG,waste,2016,11126.235020,558659.440068,2849.371690,16408674.054774,47690753.326892
ARG,waste,2017,11248.631070,565135.328210,2885.291765,16599640.138675,48244333.226670
ARG,waste,2018,11369.853050,571584.657976,2912.532411,16787561.365293,48793389.679538
ARG,waste,2019,11490.096220,576626.975315,2949.916012,16938773.148220,49226933.849848
ARG,waste,2020,11609.520820,581824.793457,2987.822510,17094476.702766,49673677.313848
ARG,waste,2021,11730.904250,587263.749785,3021.098811,17255707.083145,50139455.972294
ARG,agriculture,2015,3440241.327360,3267429.376102,125665.486156,128149504.520086,310712601.803620
ARG,agriculture,2016,4178266.039368,3301968.638356,124860.593623,129649864.507071,314163492.233269
ARG,agriculture,2017,4891128.450259,3426707.411326,138915.452397,137581185.263556,329060107.650218
ARG,agriculture,2018,3064623.171495,3393235.149224,132340.506098,133077180.657269,322719408.686804
ARG,agriculture,2019,3297795.054176,3389031.552288,139747.952069,135160740.972672,324572326.343574
ARG,agriculture,2020,4735614.252010,3397235.798722,142675.264390,137603288.573709,327449580.314607
ARG,agriculture,2021,2474778.951671,3385698.121612,142537.911091,135155495.501398,324408384.312340
ARG,fossil-fuel-operations,2015,43555785.380000,833542.979576,105.246512,68367066.876938,123660186.251776
ARG,fossil-fuel-operations,2016,42927586.804300,839182.262976,98.390692,67911247.816682,123147104.507513
ARG,fossil-fuel-operations,2017,41846486.210800,839084.451151,94.694048,66749231.999803,121803081.149396
ARG,fossil-fuel-operations,2018,46049103.587500,854445.639048,98.779883,71348322.485674,128954944.182008
ARG,fossil-fuel-operations,2019,49965922.019000,950311.685796,106.655088,77980342.112352,142367680.022079
ARG,fossil-fuel-operations,2020,44905526.749000,1061931.964500,107.110098,75906063.542268,145552202.086772
ARG,fossil-fuel-operations,2021,45968177.489900,1238398.532838,116.069431,81904478.230170,161061797.705145
ARG,manufacturing,2015,32413771.992741,2938.126971,535.208327,32923685.754584,33007310.656633
ARG,manufacturing,2016,30019630.098489,2911.840228,531.919411,30535704.268788,30615676.402145
ARG,manufacturing,2017,30552182.355635,2902.291135,530.629678,31071314.372085,31149721.045967
ARG,manufacturing,2018,32084509.343374,3413.853192,535.308207,32573039.907605,32693076.378150
ARG,manufacturing,2019,31823549.789430,3408.557312,480.351777,32279035.615071,32403987.472766
ARG,manufacturing,2020,30794398.906724,3276.499324,453.955912,31223445.204476,31345456.210708
ARG,manufacturing,2021,33945709.863180,3450.289977,479.780578,34420333.835706,34542528.293840
ARG,mineral-extraction,2015,140610.000000,0.000000,0.000000,140610.000000,140610.000000
ARG,mineral-extraction,2016,157102.000000,0.000000,0.000000,157102.000000,157102.000000
ARG,mineral-extraction,2017,147877.000000,0.000000,0.000000,147877.000000,147877.000000
ARG,mineral-extraction,2018,135544.000000,0.000000,0.000000,135544.000000,135544.000000
ARG,mineral-extraction,2019,123376.000000,0.000000,0.000000,123376.000000,123376.000000
ARG,mineral-extraction,2020,109653.000000,0.000000,0.000000,109653.000000,109653.000000
ARG,mineral-extraction,2021,108855.007130,0.000000,0.000000,108855.007130,108855.007130
ARG,power,2015,62166000.000000,2042.286367,179.372439,62270717.714611,62384906.378724
ARG,power,2016,63727000.000000,2166.487286,175.625376,63834202.368648,63955350.031288
ARG,power,2017,62715000.000000,2273.896412,143.392943,62816668.229431,62943863.035560
ARG,power,2018,61865000.000000,2005.590146,123.575403,61953904.005883,62066093.478656
