actor_id,population,year,datasource_id
IT PAV,72773,2018,OEF:WD:city-population:20221106
IT BZD,1336,2008,OEF:WD:city-population:20221106
IT BZD,1525,2017,OEF:WD:city-population:20221106
IT BZD,1526,2019,OEF:WD:city-population:20221106
IT BZD,1533,2018,OEF:WD:city-population:20221106
IT CM2,766,2018,OEF:WD:city-population:20221106
IT CM2,771,2019,OEF:WD:city-population:20221106
IT CM2,795,2017,OEF:WD:city-population:20221106
IT ZHL,5612,2018,OEF:WD:city-population:20221106
IT ZHL,5633,2017,OEF:WD:city-population:20221106
IT ZHL,5644,2019,OEF:WD:city-population:20221106
IT CIV,26730,2020,OEF:WD:city-population:20221106
IT CIV,26921,2017,OEF:WD:city-population:20221106
IT CIV,26976,2018,OEF:WD:city-population:20221106
IT GRS,82036,2018,OEF:WD:city-population:20221106
IT GRS,82263,2016,OEF:WD:city-population:20221106
IT ZHQ,8790,2018,OEF:WD:city-population:20221106
IT ZHQ,4521,2019,OEF:WD:city-population:20221106
IT ZHQ,8695,2017,OEF:WD:city-population:20221106
IT BTR,11889,2018,OEF:WD:city-population:20221106
IT BTR,11931,2019,OEF:WD:city-population:20221106
IT BTR,13538,2017,OEF:WD:city-population:20221106
IT VRF,5171,2017,OEF:WD:city-population:20221106
IT VRF,5186,2018,OEF:WD:city-population:20221106
IT MON,57530,2017,OEF:WD:city-population:20221106
IT MON,57234,2018,OEF:WD:city-population:20221106
IT MON,57387,2016,OEF:WD:city-population:20221106
IT RQT,4920,2017,OEF:WD:city-population:20221106
IT RQT,4960,2018,OEF:WD:city-population:20221106
IT GCV,2570,2018,OEF:WD:city-population:20221106
IT GCV,2627,2017,OEF:WD:city-population:20221106
IT RMC,2657,2020,OEF:WD:city-population:20221106
IT RMC,2717,2017,OEF:WD:city-population:20221106
IT VBS,3460,2018,OEF:WD:city-population:20221106
IT VBS,3455,2019,OEF:WD:city-population:20221106
IT VBS,3511,2017,OEF:WD:city-population:20221106
IT SMV,10312,2018,OEF:WD:city-population:20221106
IT SMV,10313,2017,OEF:WD:city-population:20221106
IT NNZ,2192,2018,OEF:WD:city-population:20221106
IT NNZ,2217,2017,OEF:WD:city-population:20221106
IT TRK,5037,2018,OEF:WD:city-population:20221106
IT TRK,5049,2017,OEF:WD:city-population:20221106
DE FIT,16372,1975,OEF:WD:city-population:20221106
DE FIT,17141,2017,OEF:WD:city-population:20221106
DE FIT,17173,2019,OEF:WD:city-population:20221106
DE FIT,17258,2015,OEF:WD:city-population:20221106
IT SPE,93311,2018,OEF:WD:city-population:20221106
IT SPE,93515,2016,OEF:WD:city-population:20221106
IT SPE,93678,2017,OEF:WD:city-population:20221106
IT QOS,31670,2017,OEF:WD:city-population:20221106
IT QOS,31671,2018,OEF:WD:city-population:20221106
IT MCA,41776,2018,OEF:WD:city-population:20221106
IT MCA,42209,2017,OEF:WD:city-population:20221106
IT MCA,42361,2004,OEF:WD:city-population:20221106
IT MCA,42473,2015,OEF:WD:city-population:20221106
IT VVA,33642,2018,OEF:WD:city-population:20221106
IT VVA,33763,2017,OEF:WD:city-population:20221106
IT FAO,60848,2016,OEF:WD:city-population:20221106
IT FAO,60978,2018,OEF:WD:city-population:20221106
IT MTR,60351,2017,OEF:WD:city-population:20221106
IT MTR,60384,2016,OEF:WD:city-population:20221106
IT MTR,60403,2018,OEF:WD:city-population:20221106
IT CTS,60157,2008,OEF:WD:city-population:20221106
IT CTS,62317,2018,OEF:WD:city-population:20221106
IT CTS,63054,2016,OEF:WD:city-population:20221106
IT PIS,90192,2013,OEF:WD:city-population:20221106
IT PIS,90195,2018,OEF:WD:city-population:20221106
IT PIS,90205,2017,OEF:WD:city-population:20221106
IT PIS,90363,2016,OEF:WD:city-population:20221106
IT PCZ,102181,2016,OEF:WD:city-population:20221106
IT PCZ,102355,2017,OEF:WD:city-population:20221106
IT PCZ,103082,2018,OEF:WD:city-population:20221106
DE SDT,29433,2020,OEF:WD:city-population:20221106
DE SDT,34035,2010,OEF:WD:city-population:20221106
DE SDT,42261,2000,OEF:WD:city-population:20221106
DE SDT,53628,1990,OEF:WD:city-population:20221106
IT DAA,8480,2018,OEF:WD:city-population:20221106
IT DAA,8564,2017,OEF:WD:city-population:20221106
IT MR4,883,2018,OEF:WD:city-population:20221106
IT C9N,967,2017,OEF:WD:city-population:20221106
IT C9N,977,2018,OEF:WD:city-population:20221106
IT CIL,455,2017,OEF:WD:city-population:20221106
IT CIL,461,2018,OEF:WD:city-population:20221106
IT CSF,1524,2017,OEF:WD:city-population:20221106
IT CSF,1526,2018,OEF:WD:city-population:20221106
IT SIO,9883,2018,OEF:WD:city-population:20221106
IT SIO,9959,2017,OEF:WD:city-population:20221106
IT MOH,10150,2017,OEF:WD:city-population:20221106
IT MOH,10056,2018,OEF:WD:city-population:20221106
IT MFN,3458,2018,OEF:WD:city-population:20221106
IT MFN,3506,2017,OEF:WD:city-population:20221106
IT SCP,17168,2013,OEF:WD:city-population:20221106
IT SCP,17171,2018,OEF:WD:city-population:20221106
IT PTP,15827,2018,OEF:WD:city-population:20221106
IT PTP,15836,2017,OEF:WD:city-population:20221106
IT SCC,50527,2016,OEF:WD:city-population:20221106
IT SCC,50645,2018,OEF:WD:city-population:20221106
IT MIG,9870,2017,OEF:WD:city-population:20221106
IT MIG,9937,2018,OEF:WD:city-population:20221106
IT RIC,1581,2018,OEF:WD:city-population:20221106
IT RIC,1587,2017,OEF:WD:city-population:20221106
IT RLT,5256,2017,OEF:WD:city-population:20221106
IT RLT,5305,2018,OEF:WD:city-population:20221106
IT SA2,4705,2018,OEF:WD:city-population:20221106
IT SA2,4723,2017,OEF:WD:city-population:20221106
IT SNL,12573,2018,OEF:WD:city-population:20221106
IT SNL,12637,2017,OEF:WD:city-population:20221106
IT PGG,29031,2018,OEF:WD:city-population:20221106
IT PGG,29063,2017,OEF:WD:city-population:20221106
IT LIB,2191,2018,OEF:WD:city-population:20221106
IT LIB,2203,2017,OEF:WD:city-population:20221106
IT MI2,2214,2013,OEF:WD:city-population:20221106
IT MI2,2228,2011,OEF:WD:city-population:20221106
IT MI2,2301,2001,OEF:WD:city-population:20221106
IT PDC,7013,2017,OEF:WD:city-population:20221106
IT PDC,7068,2018,OEF:WD:city-population:20221106
IT SBN,7255,2017,OEF:WD:city-population:20221106
IT SBN,7344,2018,OEF:WD:city-population:20221106
IT ZUA,6842,2017,OEF:WD:city-population:20221106
IT SSM,14792,2017,OEF:WD:city-population:20221106
IT SSM,14903,2018,OEF:WD:city-population:20221106
IT TOL,19409,2018,OEF:WD:city-population:20221106
IT TOL,19831,2017,OEF:WD:city-population:20221106
IT SFA,4120,2018,OEF:WD:city-population:20221106
IT SFA,4117,2017,OEF:WD:city-population:20221106
IT SRU,3230,2018,OEF:WD:city-population:20221106
IT SRU,3251,2017,OEF:WD:city-population:20221106
IT BBI,4150,2011,OEF:WD:city-population:20221106
IT BBI,4109,2013,OEF:WD:city-population:20221106
IT BBI,4274,2001,OEF:WD:city-population:20221106
IT SAK,3412,2018,OEF:WD:city-population:20221106
IT IUL,8440,2018,OEF:WD:city-population:20221106
IT IUL,8521,2017,OEF:WD:city-population:20221106
IT PVO,17400,2017,OEF:WD:city-population:20221106
IT PVO,17361,2018,OEF:WD:city-population:20221106
IT ASR,14930,2017,OEF:WD:city-population:20221106
IT ASR,15035,2018,OEF:WD:city-population:20221106
IT ECM,3192,2018,OEF:WD:city-population:20221106
IT CVG,16230,2017,OEF:WD:city-population:20221106
IT CVG,16261,2018,OEF:WD:city-population:20221106
IT NRE,2620,2017,OEF:WD:city-population:20221106
IT NRE,2587,2018,OEF:WD:city-population:20221106
IT USS,3729,2017,OEF:WD:city-population:20221106
IT USS,3766,2018,OEF:WD:city-population:20221106
IT EAZ,7022,2017,OEF:WD:city-population:20221106
IT EAZ,7031,2018,OEF:WD:city-population:20221106
IT CLD,8347,2017,OEF:WD:city-population:20221106
IT CLD,8378,2018,OEF:WD:city-population:20221106
IT CMU,4389,2017,OEF:WD:city-population:20221106
IT CMU,4389,2018,OEF:WD:city-population:20221106
IT CBG,6377,2018,OEF:WD:city-population:20221106
IT CBG,6403,2017,OEF:WD:city-population:20221106
IT OLR,15285,2017,OEF:WD:city-population:20221106
IT OLR,15296,2018,OEF:WD:city-population:20221106
IT PLZ,1104,2017,OEF:WD:city-population:20221106
IT PLZ,1123,2018,OEF:WD:city-population:20221106
IT LGB,5005,2018,OEF:WD:city-population:20221106
IT LGB,5021,2017,OEF:WD:city-population:20221106
IT DGD,1010,2017,OEF:WD:city-population:20221106
IT DGD,991,2018,OEF:WD:city-population:20221106
IT GRO,900,2017,OEF:WD:city-population:20221106
IT GRO,905,2018,OEF:WD:city-population:20221106
IT FGD,7396,2004,OEF:WD:city-population:20221106
IT FGD,8017,2018,OEF:WD:city-population:20221106
IT FGD,8043,2017,OEF:WD:city-population:20221106
IT LUA,2816,2017,OEF:WD:city-population:20221106
IT LUA,2841,2018,OEF:WD:city-population:20221106
PK RWP,1409768,1998,OEF:WD:city-population:20221106
PK RWP,2098231,2017,OEF:WD:city-population:20221106
IT TAA,2080,2018,OEF:WD:city-population:20221106
IT TAA,2105,2017,OEF:WD:city-population:20221106
IT TAI,1170,2018,OEF:WD:city-population:20221106
IT TAI,1192,2017,OEF:WD:city-population:20221106
IT LU4,1043,2018,OEF:WD:city-population:20221106
IT LU4,1056,2017,OEF:WD:city-population:20221106
IT S2A,13613,2017,OEF:WD:city-population:20221106
IT S2A,13619,2018,OEF:WD:city-population:20221106
IT PAK,3931,2018,OEF:WD:city-population:20221106
IT PLL,5273,2018,OEF:WD:city-population:20221106
IT PLL,5282,2017,OEF:WD:city-population:20221106
IT P6Z,10952,2017,OEF:WD:city-population:20221106
IT P6Z,11101,2018,OEF:WD:city-population:20221106
IT ZKG,2890,2017,OEF:WD:city-population:20221106
IT ZKG,2912,2018,OEF:WD:city-population:20221106
IT TGN,10759,2018,OEF:WD:city-population:20221106
IT TGN,10766,2017,OEF:WD:city-population:20221106
IT ZBH,3014,2017,OEF:WD:city-population:20221106
IT ZBH,3042,2018,OEF:WD:city-population:20221106
IT ROZ,14228,2018,OEF:WD:city-population:20221106
IT ROZ,14407,2017,OEF:WD:city-population:20221106
IT ZSN,3588,2018,OEF:WD:city-population:20221106
