year,total_emissions,actor_id,emissions_id,datasource_id
2013,1077094,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272013,ECCC_GHGRP:2022-04-14
2012,1080340,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272012,ECCC_GHGRP:2022-04-14
2011,1024325,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272011,ECCC_GHGRP:2022-04-14
2010,1068087,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272010,ECCC_GHGRP:2022-04-14
2009,1068376,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272009,ECCC_GHGRP:2022-04-14
2008,1051921,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272008,ECCC_GHGRP:2022-04-14
2007,1132411,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272007,ECCC_GHGRP:2022-04-14
2006,1096184,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272006,ECCC_GHGRP:2022-04-14
2005,1305520,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272005,ECCC_GHGRP:2022-04-14
2004,1219933,ECCC_G10199:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10199:549300MO45LTBPAU4Z272004,ECCC_GHGRP:2022-04-14
2020,260700,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272020,ECCC_GHGRP:2022-04-14
2020,411789,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272020,ECCC_GHGRP:2022-04-14
2020,1286106,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272020,ECCC_GHGRP:2022-04-14
2019,277094,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272019,ECCC_GHGRP:2022-04-14
2019,387789,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272019,ECCC_GHGRP:2022-04-14
2019,1238724,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272019,ECCC_GHGRP:2022-04-14
2018,275515,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272018,ECCC_GHGRP:2022-04-14
2018,431162,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272018,ECCC_GHGRP:2022-04-14
2018,1406974,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272018,ECCC_GHGRP:2022-04-14
2017,1389949,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272017,ECCC_GHGRP:2022-04-14
2017,444423,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272017,ECCC_GHGRP:2022-04-14
2017,279143,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272017,ECCC_GHGRP:2022-04-14
2016,273937,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272016,ECCC_GHGRP:2022-04-14
2016,447953,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272016,ECCC_GHGRP:2022-04-14
2016,1460940,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272016,ECCC_GHGRP:2022-04-14
2015,279890,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272015,ECCC_GHGRP:2022-04-14
2015,430743,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272015,ECCC_GHGRP:2022-04-14
2015,1417187,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272015,ECCC_GHGRP:2022-04-14
2014,310407,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272014,ECCC_GHGRP:2022-04-14
2014,424812,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272014,ECCC_GHGRP:2022-04-14
2014,1447451,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272014,ECCC_GHGRP:2022-04-14
2013,288800,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272013,ECCC_GHGRP:2022-04-14
2013,426473,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272013,ECCC_GHGRP:2022-04-14
2013,1209277,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272013,ECCC_GHGRP:2022-04-14
2012,271502,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272012,ECCC_GHGRP:2022-04-14
2012,482671,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272012,ECCC_GHGRP:2022-04-14
2012,1317674,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272012,ECCC_GHGRP:2022-04-14
2011,281773,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272011,ECCC_GHGRP:2022-04-14
2011,466718,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272011,ECCC_GHGRP:2022-04-14
2011,1317151,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272011,ECCC_GHGRP:2022-04-14
2010,256125,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272010,ECCC_GHGRP:2022-04-14
2010,365880,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272010,ECCC_GHGRP:2022-04-14
2010,1289886,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272010,ECCC_GHGRP:2022-04-14
2009,241481,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272009,ECCC_GHGRP:2022-04-14
2009,292711,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272009,ECCC_GHGRP:2022-04-14
2009,1375849,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272009,ECCC_GHGRP:2022-04-14
2008,250472,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272008,ECCC_GHGRP:2022-04-14
2008,252518,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272008,ECCC_GHGRP:2022-04-14
2008,1445990,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272008,ECCC_GHGRP:2022-04-14
2007,249847,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272007,ECCC_GHGRP:2022-04-14
2007,203437,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272007,ECCC_GHGRP:2022-04-14
2007,1452761,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272007,ECCC_GHGRP:2022-04-14
2006,256434,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272006,ECCC_GHGRP:2022-04-14
2006,165732,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272006,ECCC_GHGRP:2022-04-14
2006,1618044,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272006,ECCC_GHGRP:2022-04-14
2005,244478,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272005,ECCC_GHGRP:2022-04-14
2005,46034,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272005,ECCC_GHGRP:2022-04-14
2005,1702592,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272005,ECCC_GHGRP:2022-04-14
2004,255132,ECCC_G10250:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10250:549300MO45LTBPAU4Z272004,ECCC_GHGRP:2022-04-14
2004,99914,ECCC_G10251:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10251:549300MO45LTBPAU4Z272004,ECCC_GHGRP:2022-04-14
2004,1675430,ECCC_G10255:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10255:549300MO45LTBPAU4Z272004,ECCC_GHGRP:2022-04-14
2015,123349,ECCC_G10209:529900L1EHUYOIRVR143,ECCC_GHGRP:ECCC_G10209:529900L1EHUYOIRVR1432015,ECCC_GHGRP:2022-04-14
2014,121509,ECCC_G10209:529900L1EHUYOIRVR143,ECCC_GHGRP:ECCC_G10209:529900L1EHUYOIRVR1432014,ECCC_GHGRP:2022-04-14
2013,128506,ECCC_G10209:529900L1EHUYOIRVR143,ECCC_GHGRP:ECCC_G10209:529900L1EHUYOIRVR1432013,ECCC_GHGRP:2022-04-14
2012,112839,ECCC_G10209:529900L1EHUYOIRVR143,ECCC_GHGRP:ECCC_G10209:529900L1EHUYOIRVR1432012,ECCC_GHGRP:2022-04-14
2011,127011,ECCC_G10209:529900L1EHUYOIRVR143,ECCC_GHGRP:ECCC_G10209:529900L1EHUYOIRVR1432011,ECCC_GHGRP:2022-04-14
2020,1523076,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272020,ECCC_GHGRP:2022-04-14
2019,1571992,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272019,ECCC_GHGRP:2022-04-14
2018,1322367,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272018,ECCC_GHGRP:2022-04-14
2017,1621856,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272017,ECCC_GHGRP:2022-04-14
2016,1547094,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272016,ECCC_GHGRP:2022-04-14
2015,1550359,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272015,ECCC_GHGRP:2022-04-14
2014,1574539,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272014,ECCC_GHGRP:2022-04-14
2013,1501100,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272013,ECCC_GHGRP:2022-04-14
2012,1398722,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272012,ECCC_GHGRP:2022-04-14
2011,1479214,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272011,ECCC_GHGRP:2022-04-14
2010,1486446,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272010,ECCC_GHGRP:2022-04-14
2009,1354924,ECCC_G10278:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10278:549300MO45LTBPAU4Z272009,ECCC_GHGRP:2022-04-14
2020,1225014,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582020,ECCC_GHGRP:2022-04-14
2019,1244229,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582019,ECCC_GHGRP:2022-04-14
2018,1119062,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582018,ECCC_GHGRP:2022-04-14
2017,1157549,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582017,ECCC_GHGRP:2022-04-14
2016,1168152,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582016,ECCC_GHGRP:2022-04-14
2015,1203444,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582015,ECCC_GHGRP:2022-04-14
2014,1257393,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582014,ECCC_GHGRP:2022-04-14
2013,1082257,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582013,ECCC_GHGRP:2022-04-14
2012,1103290,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582012,ECCC_GHGRP:2022-04-14
2011,1010198,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582011,ECCC_GHGRP:2022-04-14
2010,981074,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582010,ECCC_GHGRP:2022-04-14
2009,1069318,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582009,ECCC_GHGRP:2022-04-14
2008,649437,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582008,ECCC_GHGRP:2022-04-14
2007,477407,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582007,ECCC_GHGRP:2022-04-14
2006,276467,ECCC_G10361:ZRPT83FLC26QOUQ8DT58,ECCC_GHGRP:ECCC_G10361:ZRPT83FLC26QOUQ8DT582006,ECCC_GHGRP:2022-04-14
2019,19986,ECCC_G11251:5493007F4QFHW2NTYS81,ECCC_GHGRP:ECCC_G11251:5493007F4QFHW2NTYS812019,ECCC_GHGRP:2022-04-14
2018,21579,ECCC_G11251:5493007F4QFHW2NTYS81,ECCC_GHGRP:ECCC_G11251:5493007F4QFHW2NTYS812018,ECCC_GHGRP:2022-04-14
2017,20468,ECCC_G11251:5493007F4QFHW2NTYS81,ECCC_GHGRP:ECCC_G11251:5493007F4QFHW2NTYS812017,ECCC_GHGRP:2022-04-14
2013,616793,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272013,ECCC_GHGRP:2022-04-14
2012,693231,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272012,ECCC_GHGRP:2022-04-14
2011,691797,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272011,ECCC_GHGRP:2022-04-14
2010,679685,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272010,ECCC_GHGRP:2022-04-14
2009,740251,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272009,ECCC_GHGRP:2022-04-14
2008,727085,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272008,ECCC_GHGRP:2022-04-14
2007,706566,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272007,ECCC_GHGRP:2022-04-14
2006,758601,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272006,ECCC_GHGRP:2022-04-14
2005,764000,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272005,ECCC_GHGRP:2022-04-14
2004,820215,ECCC_G10084:549300MO45LTBPAU4Z27,ECCC_GHGRP:ECCC_G10084:549300MO45LTBPAU4Z272004,ECCC_GHGRP:2022-04-14
2020,79632,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572020,ECCC_GHGRP:2022-04-14
2019,78548,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572019,ECCC_GHGRP:2022-04-14
2018,55237,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572018,ECCC_GHGRP:2022-04-14
2017,58615,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572017,ECCC_GHGRP:2022-04-14
2016,57888,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572016,ECCC_GHGRP:2022-04-14
2015,135199,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572015,ECCC_GHGRP:2022-04-14
2014,207619,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572014,ECCC_GHGRP:2022-04-14
2013,206846,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572013,ECCC_GHGRP:2022-04-14
2012,216320,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572012,ECCC_GHGRP:2022-04-14
2011,234318,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572011,ECCC_GHGRP:2022-04-14
2010,231540,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572010,ECCC_GHGRP:2022-04-14
2009,228657,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572009,ECCC_GHGRP:2022-04-14
2008,207698,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572008,ECCC_GHGRP:2022-04-14
2007,204812,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572007,ECCC_GHGRP:2022-04-14
2006,210095,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572006,ECCC_GHGRP:2022-04-14
2005,210769,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572005,ECCC_GHGRP:2022-04-14
2004,202147,ECCC_G10258:549300183M7GYZ90QS57,ECCC_GHGRP:ECCC_G10258:549300183M7GYZ90QS572004,ECCC_GHGRP:2022-04-14
2011,2505,ECCC_G10019:54930076R7DSUQLIJE29,ECCC_GHGRP:ECCC_G10019:54930076R7DSUQLIJE292011,ECCC_GHGRP:2022-04-14
2009,2516,ECCC_G10019:54930076R7DSUQLIJE29,ECCC_GHGRP:ECCC_G10019:54930076R7DSUQLIJE292009,ECCC_GHGRP:2022-04-14
2008,2514,ECCC_G10019:54930076R7DSUQLIJE29,ECCC_GHGRP:ECCC_G10019:54930076R7DSUQLIJE292008,ECCC_GHGRP:2022-04-14
2007,2413,ECCC_G10019:54930076R7DSUQLIJE29,ECCC_GHGRP:ECCC_G10019:54930076R7DSUQLIJE292007,ECCC_GHGRP:2022-04-14
2006,2213,ECCC_G10019:54930076R7DSUQLIJE29,ECCC_GHGRP:ECCC_G10019:54930076R7DSUQLIJE292006,ECCC_GHGRP:2022-04-14
2004,34,ECCC_G10019:54930076R7DSUQLIJE29,ECCC_GHGRP:ECCC_G10019:54930076R7DSUQLIJE292004,ECCC_GHGRP:2022-04-14
2020,678937,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582020,ECCC_GHGRP:2022-04-14
2019,693926,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582019,ECCC_GHGRP:2022-04-14
2018,771119,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582018,ECCC_GHGRP:2022-04-14
2017,662339,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582017,ECCC_GHGRP:2022-04-14
2016,688159,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582016,ECCC_GHGRP:2022-04-14
2015,744563,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582015,ECCC_GHGRP:2022-04-14
2014,665791,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582014,ECCC_GHGRP:2022-04-14
2013,747365,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582013,ECCC_GHGRP:2022-04-14
2012,673743,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582012,ECCC_GHGRP:2022-04-14
2011,704667,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582011,ECCC_GHGRP:2022-04-14
2010,678855,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582010,ECCC_GHGRP:2022-04-14
2009,733429,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582009,ECCC_GHGRP:2022-04-14
2008,688648,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582008,ECCC_GHGRP:2022-04-14
2007,738974,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582007,ECCC_GHGRP:2022-04-14
2006,737752,ECCC_G10271:549300QIZNVNHW2M3G58,ECCC_GHGRP:ECCC_G10271:549300QIZNVNHW2M3G582006,ECCC_GHGRP:2022-04-14
2020,1471743,ECCC_G10273:5493009981WBHS86CJ89,ECCC_GHGRP:ECCC_G10273:5493009981WBHS86CJ892020,ECCC_GHGRP:2022-04-14
2019,1342802,ECCC_G10273:5493009981WBHS86CJ89,ECCC_GHGRP:ECCC_G10273:5493009981WBHS86CJ892019,ECCC_GHGRP:2022-04-14
2018,1521208,ECCC_G10273:5493009981WBHS86CJ89,ECCC_GHGRP:ECCC_G10273:5493009981WBHS86CJ892018,ECCC_GHGRP:2022-04-14
2020,200838,ECCC_G10302:5493004Z9TCQW68YVL89,ECCC_GHGRP:ECCC_G10302:5493004Z9TCQW68YVL892020,ECCC_GHGRP:2022-04-14
2019,205230,ECCC_G10302:5493004Z9TCQW68YVL89,ECCC_GHGRP:ECCC_G10302:5493004Z9TCQW68YVL892019,ECCC_GHGRP:2022-04-14
2018,206773,ECCC_G10302:5493004Z9TCQW68YVL89,ECCC_GHGRP:ECCC_G10302:5493004Z9TCQW68YVL892018,ECCC_GHGRP:2022-04-14
2017,210489,ECCC_G10302:5493004Z9TCQW68YVL89,ECCC_GHGRP:ECCC_G10302:5493004Z9TCQW68YVL892017,ECCC_GHGRP:2022-04-14
2016,214647,ECCC_G10302:5493004Z9TCQW68YVL89,ECCC_GHGRP:ECCC_G10302:5493004Z9TCQW68YVL892016,ECCC_GHGRP:2022-04-14
2015,225504,ECCC_G10302:5493004Z9TCQW68YVL89,ECCC_GHGRP:ECCC_G10302:5493004Z9TCQW68YVL892015,ECCC_GHGRP:2022-04-14
2020,20092,ECCC_G10330:54930030MPVYJ0MTAS08,ECCC_GHGRP:ECCC_G10330:54930030MPVYJ0MTAS082020,ECCC_GHGRP:2022-04-14
2019,23626,ECCC_G10330:54930030MPVYJ0MTAS08,ECCC_GHGRP:ECCC_G10330:54930030MPVYJ0MTAS082019,ECCC_GHGRP:2022-04-14
2018,24013,ECCC_G10330:54930030MPVYJ0MTAS08,ECCC_GHGRP:ECCC_G10330:54930030MPVYJ0MTAS082018,ECCC_GHGRP:2022-04-14
2017,22668,ECCC_G10330:54930030MPVYJ0MTAS08,ECCC_GHGRP:ECCC_G10330:54930030MPVYJ0MTAS082017,ECCC_GHGRP:2022-04-14
2020,335482,ECCC_G10343:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10343:549300ZX1Z8QGWASPX542020,ECCC_GHGRP:2022-04-14
2019,320475,ECCC_G10343:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10343:549300ZX1Z8QGWASPX542019,ECCC_GHGRP:2022-04-14
2018,239625,ECCC_G10343:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10343:549300ZX1Z8QGWASPX542018,ECCC_GHGRP:2022-04-14
2017,723107,ECCC_G10343:549300ZX1Z8QGWASPX54,ECCC_GHGRP:ECCC_G10343:549300ZX1Z8QGWASPX542017,ECCC_GHGRP:2022-04-14
